timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:23:32.485,-51,-4,1027,915,-61,0
2025-10-11 16:23:32.533,-52,-10,1036,2868,-1220,-854
2025-10-11 16:23:32.533,-44,14,1032,2197,-1403,-1525
2025-10-11 16:23:32.587,-50,16,1031,-1220,-854,-1464
2025-10-11 16:23:32.587,-36,-8,1034,-1220,305,-549
2025-10-11 16:23:32.587,-31,-13,1040,610,244,-1770
2025-10-11 16:23:32.631,-25,2,1041,-244,-183,-1708
2025-10-11 16:23:32.632,-50,-1,1054,-366,-610,-854
2025-10-11 16:23:32.679,-63,3,1075,671,-1464,-2075
2025-10-11 16:23:32.680,-28,10,1067,1464,1770,-3295
2025-10-11 16:23:32.680,-20,-1,1052,-549,5493,-3479
2025-10-11 16:23:32.727,-44,-34,1043,-2441,2685,-1403
2025-10-11 16:23:32.728,-19,-51,1024,1831,2624,-366
2025-10-11 16:23:32.776,-18,-15,1016,2319,2563,-1342
2025-10-11 16:23:32.776,-24,0,1016,1037,3051,-671
2025-10-11 16:23:32.824,-42,-1,1025,-1525,976,-671
2025-10-11 16:23:32.825,-19,-4,1006,-3051,2197,-549
2025-10-11 16:23:32.826,-33,-20,1000,-610,4455,671
2025-10-11 16:23:32.879,-66,-20,1007,1586,2685,488
2025-10-11 16:23:32.879,-53,-5,985,1464,1647,305
2025-10-11 16:23:32.923,-69,-6,990,3356,1281,1159
2025-10-11 16:23:32.924,-92,1,1017,1098,-2868,427
2025-10-11 16:23:32.925,-58,3,1021,-793,-854,610
2025-10-11 16:23:32.971,-76,-13,1026,-1525,732,610
2025-10-11 16:23:32.972,-66,-28,1015,-1831,610,1098
2025-10-11 16:23:33.019,-61,-35,1009,122,183,1525
2025-10-11 16:23:33.020,-68,-28,1007,854,-1586,1586
2025-10-11 16:23:33.021,-52,-17,1009,854,-2807,1892
2025-10-11 16:23:33.069,-40,-16,1007,-427,-4028,1342
2025-10-11 16:23:33.069,-43,-30,1017,610,-5065,915
2025-10-11 16:23:33.140,-30,-43,1020,3784,-6103,915
2025-10-11 16:23:33.141,-21,-15,1022,2441,-3967,244
2025-10-11 16:23:33.171,-16,24,1016,-5493,-671,1892
2025-10-11 16:23:33.171,-27,-20,1019,-6408,549,3112
2025-10-11 16:23:33.171,-45,-33,1021,-3051,-854,2075
2025-10-11 16:23:33.216,-36,-8,1023,1342,-2990,1403
2025-10-11 16:23:33.217,-37,24,1019,-976,-4150,183
2025-10-11 16:23:33.264,-44,18,1031,-1098,-3906,488
2025-10-11 16:23:33.264,-40,0,1046,-1281,-3723,61
2025-10-11 16:23:33.265,-35,0,1054,183,-2136,-549
2025-10-11 16:23:33.312,-34,-5,1058,183,-549,183
2025-10-11 16:23:33.313,-46,-17,1065,3723,1037,0
2025-10-11 16:23:33.361,-35,0,1058,5187,1953,-610
2025-10-11 16:23:33.362,-31,-19,1061,7690,2807,-610
2025-10-11 16:23:33.362,-21,-14,1053,9887,3173,-1525
2025-10-11 16:23:33.429,-31,8,1048,2319,2502,-2075
2025-10-11 16:23:33.429,-30,-21,1046,-854,3356,-305
2025-10-11 16:23:33.460,-16,-37,1023,4455,7690,-2014
2025-10-11 16:23:33.460,-48,22,1016,3845,11047,-2380
2025-10-11 16:23:33.460,-69,33,1011,-3723,9338,1586
2025-10-11 16:23:33.508,-62,-18,1012,-5004,8361,1342
2025-10-11 16:23:33.508,-54,-29,1013,4577,10559,-1708
2025-10-11 16:23:33.556,-54,3,1023,7385,15319,-2624
2025-10-11 16:23:33.556,-58,15,1029,4211,20385,-2380
2025-10-11 16:23:33.605,-72,22,1029,-305,23498,-854
2025-10-11 16:23:33.606,-74,4,1036,-4028,24902,-1220
2025-10-11 16:23:33.606,-63,-74,1041,2807,28503,-2075
2025-10-11 16:23:33.654,-39,-114,1045,21179,-26474,-8605
2025-10-11 16:23:33.655,-44,-79,1057,-32394,-12863,-15075
2025-10-11 16:23:33.703,-73,21,1044,30944,3189,-15869
2025-10-11 16:23:33.704,-105,89,1039,20019,19974,-13916
2025-10-11 16:23:33.704,-111,27,1005,23010,-17669,-21667
2025-10-11 16:23:33.754,-221,-20,958,-20981,-4974,-22888
2025-10-11 16:23:33.754,-372,153,941,-27878,-13885,-19287
2025-10-11 16:23:33.801,-390,213,857,25939,-13885,-7934
2025-10-11 16:23:33.801,-353,158,860,12145,-7476,-12207
2025-10-11 16:23:33.802,-408,147,827,16052,11139,-19714
2025-10-11 16:23:33.848,-535,155,838,16113,17304,-23803
2025-10-11 16:23:33.849,-619,150,816,7141,1984,-17822
2025-10-11 16:23:33.898,-629,87,777,6774,-23529,-15075
2025-10-11 16:23:33.899,-638,118,739,4821,24551,-13305
2025-10-11 16:23:33.899,-647,127,762,-1281,13626,-15625
2025-10-11 16:23:33.946,-705,100,741,305,3983,-13793
2025-10-11 16:23:33.947,-705,74,712,-1831,-5356,-11840
2025-10-11 16:23:34.014,-710,58,696,732,-8530,-6591
2025-10-11 16:23:34.014,-765,81,709,3417,-15060,-5065
2025-10-11 16:23:34.045,-761,124,695,-2624,-20981,-9399
2025-10-11 16:23:34.045,-756,96,680,-6713,-21286,-13427
2025-10-11 16:23:34.045,-778,57,674,-3784,-23239,-12634
2025-10-11 16:23:34.094,-779,34,654,1403,-24765,-8666
2025-10-11 16:23:34.094,-790,43,642,3234,-28915,-5859
2025-10-11 16:23:34.141,-802,54,629,-1098,26916,-3906
2025-10-11 16:23:34.141,-821,54,623,-3601,19958,-5554
2025-10-11 16:23:34.142,-821,55,607,-6347,13793,-8422
2025-10-11 16:23:34.190,-797,51,579,-6103,14221,-8666
2025-10-11 16:23:34.190,-806,43,577,-6896,17395,-8056
2025-10-11 16:23:34.239,-834,20,582,-3356,15197,-5493
2025-10-11 16:23:34.239,-848,27,588,-1708,5249,-4882
2025-10-11 16:23:34.240,-810,45,573,-2929,3051,-4699
2025-10-11 16:23:34.305,-813,42,583,-3112,8483,-4882
2025-10-11 16:23:34.305,-833,42,594,-5554,8361,-7019
2025-10-11 16:23:34.345,-831,13,587,-4150,1464,-4821
2025-10-11 16:23:34.345,-819,21,577,-2990,-854,-2441
2025-10-11 16:23:34.345,-810,25,587,-2563,122,-1647
2025-10-11 16:23:34.386,-824,27,593,-2624,732,-1342
2025-10-11 16:23:34.386,-833,40,592,-4211,-2502,-3479
2025-10-11 16:23:34.434,-812,44,577,-5798,-1586,-5126
2025-10-11 16:23:34.435,-821,26,583,-2502,-732,-4394
2025-10-11 16:23:34.483,-815,29,582,61,-366,-2807
2025-10-11 16:23:34.484,-824,37,593,-244,-1647,-2380
2025-10-11 16:23:34.484,-811,32,590,-2807,-3723,-2868
2025-10-11 16:23:34.531,-798,28,583,-2868,-488,-4211
2025-10-11 16:23:34.531,-812,14,579,-2075,-1342,-2746
2025-10-11 16:23:34.585,-807,10,582,2746,-305,2075
2025-10-11 16:23:34.585,-830,37,599,4394,-2563,2075
2025-10-11 16:23:34.585,-807,44,591,1770,-3417,-1098
2025-10-11 16:23:34.629,-810,34,592,976,61,-1586
2025-10-11 16:23:34.630,-822,27,592,1892,-366,-1586
2025-10-11 16:23:34.677,-824,27,594,2075,-2807,-1342
2025-10-11 16:23:34.678,-817,34,593,610,-4272,-1586
2025-10-11 16:23:34.726,-830,38,596,-2624,-6408,-3723
2025-10-11 16:23:34.727,-815,32,592,-4272,-7873,-5554
2025-10-11 16:23:34.727,-814,18,593,-2380,-7995,-4272
2025-10-11 16:23:34.775,-816,10,601,-671,-9826,-2502
2025-10-11 16:23:34.776,-832,19,613,-549,-15075,-2746
