timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:50:14.149,3,9,1030,-1403,2685,427
2025-10-11 16:50:14.149,-5,-13,1030,1281,671,-1770
2025-10-11 16:50:14.149,0,6,1017,1892,793,-1525
2025-10-11 16:50:14.197,0,5,1021,183,2075,-1098
2025-10-11 16:50:14.197,-3,-2,1026,610,2258,-1647
2025-10-11 16:50:14.244,-8,-10,1021,1647,2075,-2075
2025-10-11 16:50:14.245,-18,-12,1010,1647,1403,-2319
2025-10-11 16:50:14.293,-20,-7,1008,1892,488,-2197
2025-10-11 16:50:14.293,-17,11,1013,610,1586,-671
2025-10-11 16:50:14.294,-30,15,1019,-2502,3540,549
2025-10-11 16:50:14.342,-41,-11,1027,-1953,3417,366
2025-10-11 16:50:14.342,-44,9,1026,427,3967,488
2025-10-11 16:50:14.391,-79,53,1028,-3540,5798,1342
2025-10-11 16:50:14.391,-122,51,1034,-6835,6713,2563
2025-10-11 16:50:14.392,-166,26,1053,-6530,6164,5004
2025-10-11 16:50:14.465,-206,25,1072,-1342,6469,7568
2025-10-11 16:50:14.465,-241,70,1095,2563,7019,10498
2025-10-11 16:50:14.493,-262,100,1124,3845,9399,15136
2025-10-11 16:50:14.493,-288,84,1139,5371,13000,17822
2025-10-11 16:50:14.493,-321,91,1130,8911,16845,21057
2025-10-11 16:50:14.537,-355,110,1111,10925,20141,22216
2025-10-11 16:50:14.538,-366,135,1076,10192,22094,22583
2025-10-11 16:50:14.585,-354,67,1048,13061,20263,22583
2025-10-11 16:50:14.586,-350,64,1020,13000,19958,25268
2025-10-11 16:50:14.634,-348,97,988,1037,21362,26184
2025-10-11 16:50:14.634,-357,81,977,-18676,20507,25756
2025-10-11 16:50:14.635,-352,7,964,31174,15930,27465
2025-10-11 16:50:14.682,-334,-135,949,-28991,13854,30212
2025-10-11 16:50:14.683,-313,-175,929,-9033,16540,-31235
2025-10-11 16:50:14.760,-303,-116,927,2746,18737,-30869
2025-10-11 16:50:14.760,-305,-65,940,-244,15686,-30807
2025-10-11 16:50:14.760,-312,-44,947,-26550,4455,31494
2025-10-11 16:50:14.787,-256,-101,922,-27526,1892,27832
2025-10-11 16:50:14.787,-227,-141,914,-6042,5676,26550
2025-10-11 16:50:14.829,-217,-82,922,14465,9460,22521
2025-10-11 16:50:14.830,-224,37,930,3723,5737,15014
2025-10-11 16:50:14.831,-206,46,938,-28198,-5310,7690
2025-10-11 16:50:14.878,-144,-94,932,21957,-13793,3601
2025-10-11 16:50:14.878,-73,-227,931,-17822,-11596,3234
2025-10-11 16:50:14.926,-48,-197,951,23864,-4577,4089
2025-10-11 16:50:14.927,-39,-85,969,-17441,-1831,-1892
2025-10-11 16:50:14.928,-33,17,960,27099,-9948,-15441
2025-10-11 16:50:14.975,31,73,938,-12695,-15808,-18981
2025-10-11 16:50:14.976,60,-100,969,-26916,-17944,-18615
2025-10-11 16:50:15.049,85,-190,1003,-10131,-19348,-18066
2025-10-11 16:50:15.049,90,-139,1017,17822,-18737,-17395
2025-10-11 16:50:15.078,92,-30,1001,-32150,-17700,-20935
2025-10-11 16:50:15.078,77,50,1015,-32578,-18676,-24841
2025-10-11 16:50:15.078,92,96,1019,23376,-22766,-26611
2025-10-11 16:50:15.122,120,112,1024,2807,-25268,31357
2025-10-11 16:50:15.122,156,57,1031,-9948,-22766,31601
2025-10-11 16:50:15.170,186,31,1021,-12451,-12329,32700
2025-10-11 16:50:15.170,157,55,1013,-12634,-9155,31601
2025-10-11 16:50:15.172,143,12,1020,-11169,-11901,25803
2025-10-11 16:50:15.219,150,-4,992,-13793,-14343,20309
2025-10-11 16:50:15.220,182,-23,976,-20324,-10864,22934
2025-10-11 16:50:15.267,165,-2,997,-30212,-8300,29770
2025-10-11 16:50:15.268,158,-66,1005,-30822,-6958,29831
2025-10-11 16:50:15.269,161,-40,983,-25085,-6042,31906
2025-10-11 16:50:15.339,163,-38,941,-22460,-5310,-32714
2025-10-11 16:50:15.340,133,-1,947,-24475,-9765,32761
2025-10-11 16:50:15.366,123,-58,984,-11352,-20751,-29296
2025-10-11 16:50:15.366,172,-81,1089,4455,-23986,-28747
2025-10-11 16:50:15.369,195,-34,1149,18005,-17822,-27954
2025-10-11 16:50:15.415,202,-13,1187,14648,-11718,-29541
2025-10-11 16:50:15.415,177,-74,1176,3295,-6103,-26733
2025-10-11 16:50:15.464,130,-97,1161,-11352,-1281,-20019
2025-10-11 16:50:15.464,110,-122,1161,-21362,427,-13366
2025-10-11 16:50:15.512,99,-167,1156,-16784,122,-8178
2025-10-11 16:50:15.512,94,-127,1143,-5798,1037,-5187
2025-10-11 16:50:15.513,98,-84,1113,-2807,4028,-6530
2025-10-11 16:50:15.560,83,-79,1076,-15014,8422,-6042
2025-10-11 16:50:15.561,52,-165,1048,-18615,7385,-3173
2025-10-11 16:50:15.660,46,-205,1028,-10070,5615,976
2025-10-11 16:50:15.660,24,-147,1015,-5187,2563,2258
2025-10-11 16:50:15.660,21,-153,1009,-2075,-366,1770
2025-10-11 16:50:15.707,24,-119,1012,2380,-1464,1403
2025-10-11 16:50:15.707,34,-76,1009,183,-1342,-976
2025-10-11 16:50:15.709,32,-91,1001,-5065,-732,-2685
2025-10-11 16:50:15.709,22,-122,1003,-6347,-1037,-1831
2025-10-11 16:50:15.755,17,-142,1007,-1098,-1892,-61
2025-10-11 16:50:15.756,15,-145,1019,7690,-2380,1586
2025-10-11 16:50:15.756,30,-87,1026,3417,-244,976
2025-10-11 16:50:15.804,20,-105,1028,-2929,854,1586
2025-10-11 16:50:15.805,14,-129,1024,-3112,305,915
2025-10-11 16:50:15.854,8,-132,1023,-1525,-2258,854
2025-10-11 16:50:15.854,26,-136,1023,2441,-3051,610
2025-10-11 16:50:15.855,44,-103,1012,3112,-305,732
2025-10-11 16:50:15.921,30,-108,1004,-1281,2319,976
2025-10-11 16:50:15.921,14,-115,1006,-2075,2014,1464
2025-10-11 16:50:15.953,17,-108,995,-2990,244,732
2025-10-11 16:50:15.953,26,-108,993,-976,-732,305
2025-10-11 16:50:15.953,39,-119,995,976,793,366
2025-10-11 16:50:16.000,30,-97,999,-1831,1892,183
2025-10-11 16:50:16.000,23,-116,995,-4638,1525,-244
2025-10-11 16:50:16.048,14,-133,1000,-3417,244,-1037
2025-10-11 16:50:16.049,16,-127,1000,-1525,-1098,-1586
2025-10-11 16:50:16.049,21,-112,1005,-2563,-1281,-1647
2025-10-11 16:50:16.097,29,-113,1011,-3845,-1525,-1342
2025-10-11 16:50:16.098,29,-129,1024,-2685,-1708,-976
2025-10-11 16:50:16.146,37,-111,1021,-2624,0,-915
2025-10-11 16:50:16.146,36,-110,1020,-2502,1525,-2563
2025-10-11 16:50:16.147,12,-158,1033,2807,-549,-3723
2025-10-11 16:50:16.214,19,-130,1022,4760,-1525,-4211
2025-10-11 16:50:16.214,25,-121,1018,854,-1281,-3479
2025-10-11 16:50:16.244,28,-143,1010,-427,-610,-2380
2025-10-11 16:50:16.245,23,-143,1012,915,-976,-1586
2025-10-11 16:50:16.294,22,-135,1026,1770,-1647,-1159
2025-10-11 16:50:16.295,26,-132,1029,2014,-1892,-2258
2025-10-11 16:50:16.296,26,-146,1027,3173,-2014,-1708
2025-10-11 16:50:16.340,29,-137,1025,3784,-1525,-366
2025-10-11 16:50:16.340,26,-120,1032,3173,-2258,-915
2025-10-11 16:50:16.390,33,-124,1031,3906,-2197,-1525
2025-10-11 16:50:16.390,38,-122,1030,3112,-488,-732
2025-10-11 16:50:16.390,35,-109,1026,1770,1098,-244
2025-10-11 16:50:16.438,20,-107,1016,305,0,-793
2025-10-11 16:50:16.438,31,-111,1014,3417,-1403,-2197
2025-10-11 16:50:16.486,41,-79,1013,4150,-61,-3112
2025-10-11 16:50:16.487,41,-92,1007,2136,1403,-3845
2025-10-11 16:50:16.488,40,-106,1003,915,1647,-3601
2025-10-11 16:50:16.536,31,-118,1007,-122,-122,-3540
2025-10-11 16:50:16.537,36,-124,1011,3234,-732,-2624
2025-10-11 16:50:16.585,38,-109,1022,2197,366,-2075
2025-10-11 16:50:16.586,44,-104,1013,732,1464,-2136
2025-10-11 16:50:16.633,24,-116,1014,549,366,-3356
2025-10-11 16:50:16.634,25,-129,1013,2136,-1464,-3784
2025-10-11 16:50:16.634,36,-139,1019,5126,-1464,-2441
2025-10-11 16:50:16.681,37,-121,1020,4638,244,-1098
2025-10-11 16:50:16.682,22,-109,1026,0,976,-1037
2025-10-11 16:50:16.731,18,-134,1021,-915,-305,-1525
2025-10-11 16:50:16.731,21,-140,1023,3417,-2258,-1708
2025-10-11 16:50:16.732,35,-119,1023,3417,-1037,-183
2025-10-11 16:50:16.779,29,-117,1029,1586,732,732
2025-10-11 16:50:16.780,27,-122,1025,854,61,427
2025-10-11 16:50:16.835,28,-114,1020,1342,-244,488
2025-10-11 16:50:16.836,31,-108,1014,1892,-244,549
2025-10-11 16:50:16.836,36,-101,1014,2258,610,1098
2025-10-11 16:50:16.877,20,-105,1016,1953,-427,-305
2025-10-11 16:50:16.878,29,-111,1012,2075,-2197,-610
2025-10-11 16:50:16.926,39,-107,1014,2502,-1953,61
2025-10-11 16:50:16.926,42,-106,1027,2197,-1098,1159
2025-10-11 16:50:16.974,43,-112,1032,2868,732,1098
2025-10-11 16:50:16.975,35,-86,1017,-122,1647,1220
2025-10-11 16:50:16.975,31,-96,1016,244,671,244
2025-10-11 16:50:17.023,33,-92,1008,1525,-854,-854
2025-10-11 16:50:17.023,36,-97,1008,2624,-1037,-732
2025-10-11 16:50:17.071,39,-89,1018,2441,427,-244
2025-10-11 16:50:17.072,32,-103,1016,1708,915,-610
2025-10-11 16:50:17.073,29,-105,1011,1098,-488,-915
2025-10-11 16:50:17.128,31,-110,1013,1342,-1770,-549
2025-10-11 16:50:17.128,40,-104,1015,2075,-854,-366
2025-10-11 16:50:17.170,34,-94,1015,-976,732,183
2025-10-11 16:50:17.172,30,-105,1018,-854,244,61
2025-10-11 16:50:17.173,22,-116,1024,1586,-1159,-488
2025-10-11 16:50:17.218,31,-118,1031,3540,-1708,732
2025-10-11 16:50:17.218,35,-101,1038,4028,-793,1525
2025-10-11 16:50:17.267,37,-84,1038,1770,122,1220
2025-10-11 16:50:17.268,37,-86,1028,-366,488,1220
2025-10-11 16:50:17.268,38,-90,1022,-244,854,305
2025-10-11 16:50:17.315,27,-87,1024,305,0,-671
2025-10-11 16:50:17.316,31,-98,1028,1708,-1159,-610
2025-10-11 16:50:17.364,40,-92,1030,915,488,-1037
2025-10-11 16:50:17.365,34,-104,1026,427,1159,-549
2025-10-11 16:50:17.421,29,-102,1028,1770,549,-549
2025-10-11 16:50:17.422,35,-96,1014,1831,366,-1159
2025-10-11 16:50:17.422,32,-96,1009,854,488,-488
2025-10-11 16:50:17.463,36,-104,1010,427,244,61
2025-10-11 16:50:17.465,33,-97,1012,1403,183,-610
2025-10-11 16:50:17.510,28,-92,1013,1586,-488,-1159
2025-10-11 16:50:17.511,32,-95,1007,1159,-549,-305
2025-10-11 16:50:17.512,31,-96,1004,1220,-427,0
2025-10-11 16:50:17.559,31,-92,1011,1403,-732,-183
2025-10-11 16:50:17.560,35,-84,1009,1281,-549,-610
2025-10-11 16:50:17.608,35,-96,1008,549,-610,-793
2025-10-11 16:50:17.609,32,-101,1007,1525,-915,-488
2025-10-11 16:50:17.609,30,-95,1007,1464,-1586,0
2025-10-11 16:50:17.656,35,-90,1004,1464,-1831,183
2025-10-11 16:50:17.657,33,-78,1003,915,-2014,-366
2025-10-11 16:50:17.707,35,-100,1013,2441,-3173,-915
2025-10-11 16:50:17.707,35,-89,1012,4211,-3173,-427
2025-10-11 16:50:17.755,34,-82,1019,1098,-2502,244
2025-10-11 16:50:17.757,39,-86,1026,1159,-1342,305
2025-10-11 16:50:17.758,39,-79,1027,976,-1281,-610
2025-10-11 16:50:17.803,41,-93,1023,671,-1342,-366
2025-10-11 16:50:17.803,39,-106,1024,1464,-1403,915
2025-10-11 16:50:17.851,36,-93,1029,2136,-1831,1586
2025-10-11 16:50:17.852,46,-79,1038,2258,-1647,1525
2025-10-11 16:50:17.853,51,-74,1038,2441,-549,366
2025-10-11 16:50:17.900,45,-69,1035,671,549,305
2025-10-11 16:50:17.901,41,-91,1036,0,427,0
2025-10-11 16:50:17.949,40,-87,1030,671,-122,183
2025-10-11 16:50:17.950,46,-81,1029,-183,-244,122
2025-10-11 16:50:17.951,46,-87,1027,1342,427,183
2025-10-11 16:50:18.007,40,-82,1027,549,854,488
2025-10-11 16:50:18.007,38,-88,1023,122,610,183
2025-10-11 16:50:18.047,37,-81,1016,244,-427,-488
2025-10-11 16:50:18.049,44,-88,1015,2075,-732,-305
2025-10-11 16:50:18.050,47,-77,1011,1586,-671,-854
2025-10-11 16:50:18.095,47,-88,1010,-305,488,488
2025-10-11 16:50:18.096,39,-90,1014,-732,244,732
2025-10-11 16:50:18.144,42,-84,1013,-427,-183,0
2025-10-11 16:50:18.145,44,-95,1009,854,-305,488
2025-10-11 16:50:18.193,41,-78,1004,-549,-61,1159
2025-10-11 16:50:18.193,36,-94,1011,-1281,-488,1464
2025-10-11 16:50:18.194,44,-90,1013,61,-1525,1342
2025-10-11 16:50:18.241,52,-95,1018,183,-1708,2624
2025-10-11 16:50:18.242,55,-98,1029,427,-1831,3112
2025-10-11 16:50:18.291,57,-96,1039,183,-1953,5004
2025-10-11 16:50:18.292,65,-94,1047,549,-1831,6286
2025-10-11 16:50:18.292,67,-86,1049,-244,-2197,7629
2025-10-11 16:50:18.340,76,-96,1049,-366,-2685,9582
2025-10-11 16:50:18.340,86,-57,1056,-2319,-1037,12023
2025-10-11 16:50:18.388,103,-48,1053,-1953,366,11840
2025-10-11 16:50:18.388,106,-43,1034,-1647,854,12573
2025-10-11 16:50:18.389,112,-38,1037,-1831,-244,15136
2025-10-11 16:50:18.437,134,-61,1027,2197,-854,16357
2025-10-11 16:50:18.438,159,-76,1004,6408,-366,19897
2025-10-11 16:50:18.574,176,-73,987,9216,-1159,24047
2025-10-11 16:50:18.574,209,-112,973,15075,-2319,29968
2025-10-11 16:50:18.574,239,-150,969,24597,-2258,-30624
2025-10-11 16:50:18.600,275,-182,998,32165,-4211,-22568
2025-10-11 16:50:18.600,339,-152,1021,-32089,-4577,-10483
2025-10-11 16:50:18.600,416,-45,1016,20751,2258,-1572
2025-10-11 16:50:18.600,413,-52,1035,6103,8117,6668
2025-10-11 16:50:18.634,412,-104,1052,2319,8850,7584
2025-10-11 16:50:18.634,425,-95,1031,7446,9826,6363
2025-10-11 16:50:18.634,395,-75,1035,10742,9765,3433
2025-10-11 16:50:18.680,353,-20,1041,9033,6225,15
2025-10-11 16:50:18.681,310,28,1036,2929,1708,-4562
2025-10-11 16:50:18.729,254,73,1041,-1953,-1953,-12253
2025-10-11 16:50:18.730,233,97,1039,-4638,-3540,-19638
2025-10-11 16:50:18.730,182,98,1045,-7873,-3295,31860
2025-10-11 16:50:18.778,90,113,1031,-6347,-3112,23498
2025-10-11 16:50:18.779,45,126,1013,-8056,-3051,12145
2025-10-11 16:50:18.826,53,73,986,-8666,122,-1098
