timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:15:00.170,84,-119,1022,915,-183,-1220
2025-10-11 16:15:00.218,89,-115,1007,671,-244,61
2025-10-11 16:15:00.219,93,-116,1017,-427,0,610
2025-10-11 16:15:00.219,89,-117,1022,366,0,366
2025-10-11 16:15:00.267,88,-109,1014,610,-549,183
2025-10-11 16:15:00.268,91,-107,1013,183,-244,549
2025-10-11 16:15:00.315,89,-102,1018,-488,0,183
2025-10-11 16:15:00.316,84,-110,1022,-305,-122,0
2025-10-11 16:15:00.367,90,-107,1023,183,0,-61
2025-10-11 16:15:00.367,93,-113,1019,122,610,-183
2025-10-11 16:15:00.368,85,-119,1019,1098,183,488
2025-10-11 16:15:00.418,89,-114,1011,1831,183,793
2025-10-11 16:15:00.418,87,-109,1013,915,183,976
2025-10-11 16:15:00.462,88,-115,1016,1647,-244,488
2025-10-11 16:15:00.463,89,-109,1015,2197,-61,488
2025-10-11 16:15:00.463,85,-111,1013,2258,-122,-61
2025-10-11 16:15:00.510,87,-114,1012,2380,-549,366
2025-10-11 16:15:00.511,90,-113,1012,3051,-427,-61
2025-10-11 16:15:00.559,88,-114,1012,3540,-427,-244
2025-10-11 16:15:00.560,86,-116,1011,3784,-732,-305
2025-10-11 16:15:00.561,84,-112,1010,2868,-1525,61
2025-10-11 16:15:00.608,95,-107,1010,2929,-1220,61
2025-10-11 16:15:00.609,97,-105,1010,2014,-488,0
2025-10-11 16:15:00.657,93,-111,1012,976,-610,122
2025-10-11 16:15:00.658,93,-109,1021,1159,-1037,427
2025-10-11 16:15:00.661,103,-101,1027,1342,-610,1037
2025-10-11 16:15:00.709,96,-86,1022,1098,427,610
2025-10-11 16:15:00.709,90,-83,1016,-1037,915,732
2025-10-11 16:15:00.754,92,-91,1017,-793,610,305
2025-10-11 16:15:00.755,93,-87,1011,305,-122,-976
2025-10-11 16:15:00.803,89,-84,1010,-1586,-976,-1953
2025-10-11 16:15:00.804,97,-106,1017,-610,-671,-1464
2025-10-11 16:15:00.804,100,-102,1020,244,-488,-2014
2025-10-11 16:15:00.853,95,-103,1016,427,-488,-2319
2025-10-11 16:15:00.853,87,-110,1022,1586,-1831,-2258
2025-10-11 16:15:00.901,93,-101,1030,2380,-2319,-2075
2025-10-11 16:15:00.902,101,-97,1039,2258,-1647,-2197
2025-10-11 16:15:00.903,92,-101,1043,2136,122,-1770
