timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:12:32.163,-38,12,1021,366,-1220,-1403
2025-10-11 16:12:32.163,-37,-1,1023,427,-976,-488
2025-10-11 16:12:32.211,-38,7,1024,915,-366,366
2025-10-11 16:12:32.212,-37,15,1025,427,244,488
2025-10-11 16:12:32.213,-36,11,1021,-305,-122,549
2025-10-11 16:12:32.260,-42,7,1024,305,-1342,427
2025-10-11 16:12:32.261,-40,10,1024,-366,-1647,305
2025-10-11 16:12:32.374,-32,3,1022,-183,-549,793
2025-10-11 16:12:32.374,-42,3,1023,-61,61,1037
2025-10-11 16:12:32.374,-44,4,1028,671,-854,1464
2025-10-11 16:12:32.417,-41,7,1031,2380,-2014,1281
2025-10-11 16:12:32.417,-33,23,1030,2685,-2136,793
2025-10-11 16:12:32.417,-31,20,1029,1464,-1403,915
2025-10-11 16:12:32.417,-31,17,1037,1220,-915,1647
2025-10-11 16:12:32.455,-24,27,1036,1586,366,915
2025-10-11 16:12:32.456,-29,31,1034,610,488,366
2025-10-11 16:12:32.457,-29,26,1025,793,122,122
2025-10-11 16:12:32.504,-28,31,1018,244,61,488
2025-10-11 16:12:32.505,-30,30,1020,183,-244,488
2025-10-11 16:12:32.552,-31,30,1025,1831,-793,305
2025-10-11 16:12:32.553,-31,38,1026,2868,-1159,-671
2025-10-11 16:12:32.554,-27,47,1024,1647,-976,-1281
2025-10-11 16:12:32.601,-29,32,1025,671,-793,-1647
2025-10-11 16:12:32.602,-31,25,1023,1708,-732,-1403
2025-10-11 16:12:32.660,-29,33,1026,1586,-1159,-1770
2025-10-11 16:12:32.660,-28,34,1029,488,-1525,-1708
2025-10-11 16:12:32.660,-24,27,1030,1098,-1037,-2197
2025-10-11 16:12:32.704,-22,27,1037,1464,-488,-2075
2025-10-11 16:12:32.704,-25,15,1037,1647,-305,-2197
2025-10-11 16:12:32.748,-25,24,1030,1525,305,-1647
2025-10-11 16:12:32.748,-31,25,1030,183,549,-1220
2025-10-11 16:12:32.796,-33,20,1033,183,183,-1464
2025-10-11 16:12:32.797,-32,24,1030,1464,305,-1464
2025-10-11 16:12:32.798,-33,28,1027,244,793,-1892
2025-10-11 16:12:32.846,-32,10,1022,-427,915,-1220
2025-10-11 16:12:32.846,-35,0,1027,1342,0,-610
2025-10-11 16:12:32.894,-36,15,1027,1464,-427,122
2025-10-11 16:12:32.895,-26,17,1015,488,1220,-183
2025-10-11 16:12:32.896,-33,12,1015,183,2319,-122
2025-10-11 16:12:32.947,-42,11,1015,976,1037,427
2025-10-11 16:12:32.948,-41,19,1012,1403,-427,305
2025-10-11 16:12:32.995,-37,26,1015,915,-610,244
2025-10-11 16:12:32.995,-36,26,1022,-61,-61,-122
2025-10-11 16:12:32.995,-35,21,1025,-366,488,-549
2025-10-11 16:12:33.040,-39,18,1027,15563,-183,-122
2025-10-11 16:12:33.041,-32,11,1026,793,-427,305
2025-10-11 16:12:33.089,-32,20,1024,671,305,854
2025-10-11 16:12:33.089,-32,23,1027,-305,854,793
2025-10-11 16:12:33.137,-35,17,1026,-549,549,793
2025-10-11 16:12:33.138,-34,16,1028,427,61,1220
2025-10-11 16:12:33.139,-33,24,1029,732,-305,1037
2025-10-11 16:12:33.187,-35,25,1031,915,-183,1098
2025-10-11 16:12:33.187,-32,27,1032,915,366,976
2025-10-11 16:12:33.238,-28,27,1027,732,1342,1037
2025-10-11 16:12:33.238,-33,25,1023,15563,915,915
2025-10-11 16:12:33.238,-38,16,1021,1098,-366,1403
2025-10-11 16:12:33.285,-35,26,1021,1220,-1037,1708
2025-10-11 16:12:33.286,-27,34,1020,793,-183,1403
2025-10-11 16:12:33.333,-33,41,1021,0,1159,732
2025-10-11 16:12:33.334,-34,23,1028,549,1037,305
2025-10-11 16:12:33.334,-33,14,1021,1586,427,305
2025-10-11 16:12:33.382,-30,13,1015,1464,244,671
2025-10-11 16:12:33.382,-32,24,1010,1098,549,2014
2025-10-11 16:12:33.430,-36,31,1008,1037,976,2624
2025-10-11 16:12:33.431,-45,35,1016,305,-183,1464
2025-10-11 16:12:33.431,-42,39,1021,183,-1220,976
2025-10-11 16:12:33.479,-46,37,1024,-61,-1403,854
